image1,image2,predicted_label,true_label,similarity
dataset/Task_B/val/Michael_Kirby/Michael_Kirby_0001.jpg,dataset/Task_B/val/Michael_Kirby/distortion/Michael_Kirby_0001_foggy.jpg,1,1,0.9586060047149658
dataset/Task_B/val/Michael_Kirby/Michael_Kirby_0001.jpg,dataset/Task_B/val/Michael_Kirby/distortion/Michael_Kirby_0001_noisy.jpg,1,1,0.9552516341209412
dataset/Task_B/val/Michael_Kirby/Michael_Kirby_0001.jpg,dataset/Task_B/val/Michael_Kirby/distortion/Michael_Kirby_0001_resized.jpg,1,1,0.9960933327674866
dataset/Task_B/val/Michael_Kirby/Michael_Kirby_0001.jpg,dataset/Task_B/val/Michael_Kirby/distortion/Michael_Kirby_0001_lowlight.jpg,1,1,0.9742634892463684
dataset/Task_B/val/Michael_Kirby/distortion/Michael_Kirby_0001_rainy.jpg,dataset/Task_B/val/Michael_Kirby/distortion/Michael_Kirby_0001_blurred.jpg,1,1,0.9644511342048645
dataset/Task_B/val/Michael_Kirby/distortion/Michael_Kirby_0001_rainy.jpg,dataset/Task_B/val/Michael_Kirby/distortion/Michael_Kirby_0001_sunny.jpg,1,1,0.8277859687805176
dataset/Task_B/val/Michael_Kirby/distortion/Michael_Kirby_0001_rainy.jpg,dataset/Task_B/val/Michael_Kirby/distortion/Michael_Kirby_0001_foggy.jpg,1,1,0.9461052417755127
dataset/Task_B/val/Michael_Kirby/distortion/Michael_Kirby_0001_rainy.jpg,dataset/Task_B/val/Michael_Kirby/distortion/Michael_Kirby_0001_noisy.jpg,1,1,0.9752890467643738
dataset/Task_B/val/Michael_Kirby/distortion/Michael_Kirby_0001_rainy.jpg,dataset/Task_B/val/Michael_Kirby/distortion/Michael_Kirby_0001_resized.jpg,1,1,0.971265435218811
dataset/Task_B/val/Michael_Kirby/distortion/Michael_Kirby_0001_rainy.jpg,dataset/Task_B/val/Michael_Kirby/distortion/Michael_Kirby_0001_lowlight.jpg,1,1,0.9554659128189087
dataset/Task_B/val/Michael_Kirby/distortion/Michael_Kirby_0001_blurred.jpg,dataset/Task_B/val/Michael_Kirby/distortion/Michael_Kirby_0001_sunny.jpg,1,1,0.8353500962257385
dataset/Task_B/val/Michael_Kirby/distortion/Michael_Kirby_0001_blurred.jpg,dataset/Task_B/val/Michael_Kirby/distortion/Michael_Kirby_0001_foggy.jpg,1,1,0.9443350434303284
dataset/Task_B/val/Michael_Kirby/distortion/Michael_Kirby_0001_blurred.jpg,dataset/Task_B/val/Michael_Kirby/distortion/Michael_Kirby_0001_noisy.jpg,1,1,0.9706242084503174
dataset/Task_B/val/Michael_Kirby/distortion/Michael_Kirby_0001_blurred.jpg,dataset/Task_B/val/Michael_Kirby/distortion/Michael_Kirby_0001_resized.jpg,1,1,0.9722187519073486
dataset/Task_B/val/Michael_Kirby/distortion/Michael_Kirby_0001_blurred.jpg,dataset/Task_B/val/Michael_Kirby/distortion/Michael_Kirby_0001_lowlight.jpg,1,1,0.9435914158821106
dataset/Task_B/val/Michael_Kirby/distortion/Michael_Kirby_0001_sunny.jpg,dataset/Task_B/val/Michael_Kirby/distortion/Michael_Kirby_0001_foggy.jpg,1,1,0.8219796419143677
dataset/Task_B/val/Michael_Kirby/distortion/Michael_Kirby_0001_sunny.jpg,dataset/Task_B/val/Michael_Kirby/distortion/Michael_Kirby_0001_noisy.jpg,1,1,0.8322356939315796
dataset/Task_B/val/Michael_Kirby/distortion/Michael_Kirby_0001_sunny.jpg,dataset/Task_B/val/Michael_Kirby/distortion/Michael_Kirby_0001_resized.jpg,1,1,0.8232306838035583
dataset/Task_B/val/Michael_Kirby/distortion/Michael_Kirby_0001_sunny.jpg,dataset/Task_B/val/Michael_Kirby/distortion/Michael_Kirby_0001_lowlight.jpg,1,1,0.8098808526992798
dataset/Task_B/val/Michael_Kirby/distortion/Michael_Kirby_0001_foggy.jpg,dataset/Task_B/val/Michael_Kirby/distortion/Michael_Kirby_0001_noisy.jpg,1,1,0.9419488906860352
dataset/Task_B/val/Michael_Kirby/distortion/Michael_Kirby_0001_foggy.jpg,dataset/Task_B/val/Michael_Kirby/distortion/Michael_Kirby_0001_resized.jpg,1,1,0.9654456377029419
dataset/Task_B/val/Michael_Kirby/distortion/Michael_Kirby_0001_foggy.jpg,dataset/Task_B/val/Michael_Kirby/distortion/Michael_Kirby_0001_lowlight.jpg,1,1,0.9497236013412476
dataset/Task_B/val/Michael_Kirby/distortion/Michael_Kirby_0001_noisy.jpg,dataset/Task_B/val/Michael_Kirby/distortion/Michael_Kirby_0001_resized.jpg,1,1,0.9680342674255371
dataset/Task_B/val/Michael_Kirby/distortion/Michael_Kirby_0001_noisy.jpg,dataset/Task_B/val/Michael_Kirby/distortion/Michael_Kirby_0001_lowlight.jpg,1,1,0.9442077875137329
dataset/Task_B/val/Michael_Kirby/distortion/Michael_Kirby_0001_resized.jpg,dataset/Task_B/val/Michael_Kirby/distortion/Michael_Kirby_0001_lowlight.jpg,1,1,0.9734718799591064
dataset/Task_B/val/Laura_Flessel/Laura_Flessel_0001.jpg,dataset/Task_B/val/Laura_Flessel/distortion/Laura_Flessel_0001_rainy.jpg,1,1,0.9592580795288086
dataset/Task_B/val/Laura_Flessel/Laura_Flessel_0001.jpg,dataset/Task_B/val/Laura_Flessel/distortion/Laura_Flessel_0001_foggy.jpg,1,1,0.8969520330429077
dataset/Task_B/val/Laura_Flessel/Laura_Flessel_0001.jpg,dataset/Task_B/val/Laura_Flessel/distortion/Laura_Flessel_0001_sunny.jpg,1,1,0.7738747596740723
dataset/Task_B/val/Laura_Flessel/Laura_Flessel_0001.jpg,dataset/Task_B/val/Laura_Flessel/distortion/Laura_Flessel_0001_resized.jpg,1,1,0.9934927225112915
dataset/Task_B/val/Laura_Flessel/Laura_Flessel_0001.jpg,dataset/Task_B/val/Laura_Flessel/distortion/Laura_Flessel_0001_lowlight.jpg,1,1,0.8940436840057373
dataset/Task_B/val/Laura_Flessel/Laura_Flessel_0001.jpg,dataset/Task_B/val/Laura_Flessel/distortion/Laura_Flessel_0001_noisy.jpg,1,1,0.9318380951881409
dataset/Task_B/val/Laura_Flessel/Laura_Flessel_0001.jpg,dataset/Task_B/val/Laura_Flessel/distortion/Laura_Flessel_0001_blurred.jpg,1,1,0.9200941324234009
dataset/Task_B/val/Laura_Flessel/distortion/Laura_Flessel_0001_rainy.jpg,dataset/Task_B/val/Laura_Flessel/distortion/Laura_Flessel_0001_foggy.jpg,1,1,0.8797625303268433
dataset/Task_B/val/Laura_Flessel/distortion/Laura_Flessel_0001_rainy.jpg,dataset/Task_B/val/Laura_Flessel/distortion/Laura_Flessel_0001_sunny.jpg,1,1,0.7676056623458862
dataset/Task_B/val/Laura_Flessel/distortion/Laura_Flessel_0001_rainy.jpg,dataset/Task_B/val/Laura_Flessel/distortion/Laura_Flessel_0001_resized.jpg,1,1,0.9653607606887817
dataset/Task_B/val/Laura_Flessel/distortion/Laura_Flessel_0001_rainy.jpg,dataset/Task_B/val/Laura_Flessel/distortion/Laura_Flessel_0001_lowlight.jpg,1,1,0.8713622093200684
dataset/Task_B/val/Laura_Flessel/distortion/Laura_Flessel_0001_rainy.jpg,dataset/Task_B/val/Laura_Flessel/distortion/Laura_Flessel_0001_noisy.jpg,1,1,0.9422577023506165
dataset/Task_B/val/Laura_Flessel/distortion/Laura_Flessel_0001_rainy.jpg,dataset/Task_B/val/Laura_Flessel/distortion/Laura_Flessel_0001_blurred.jpg,1,1,0.9278756380081177
dataset/Task_B/val/Laura_Flessel/distortion/Laura_Flessel_0001_foggy.jpg,dataset/Task_B/val/Laura_Flessel/distortion/Laura_Flessel_0001_sunny.jpg,1,1,0.7654364109039307
dataset/Task_B/val/Laura_Flessel/distortion/Laura_Flessel_0001_foggy.jpg,dataset/Task_B/val/Laura_Flessel/distortion/Laura_Flessel_0001_resized.jpg,1,1,0.9012587666511536
dataset/Task_B/val/Laura_Flessel/distortion/Laura_Flessel_0001_foggy.jpg,dataset/Task_B/val/Laura_Flessel/distortion/Laura_Flessel_0001_lowlight.jpg,1,1,0.8906111717224121
dataset/Task_B/val/Laura_Flessel/distortion/Laura_Flessel_0001_foggy.jpg,dataset/Task_B/val/Laura_Flessel/distortion/Laura_Flessel_0001_noisy.jpg,1,1,0.8678931593894958
dataset/Task_B/val/Laura_Flessel/distortion/Laura_Flessel_0001_foggy.jpg,dataset/Task_B/val/Laura_Flessel/distortion/Laura_Flessel_0001_blurred.jpg,1,1,0.8812149167060852
dataset/Task_B/val/Laura_Flessel/distortion/Laura_Flessel_0001_sunny.jpg,dataset/Task_B/val/Laura_Flessel/distortion/Laura_Flessel_0001_resized.jpg,1,1,0.774312436580658
dataset/Task_B/val/Laura_Flessel/distortion/Laura_Flessel_0001_sunny.jpg,dataset/Task_B/val/Laura_Flessel/distortion/Laura_Flessel_0001_lowlight.jpg,1,1,0.6982717514038086
dataset/Task_B/val/Laura_Flessel/distortion/Laura_Flessel_0001_sunny.jpg,dataset/Task_B/val/Laura_Flessel/distortion/Laura_Flessel_0001_noisy.jpg,1,1,0.7670301795005798
dataset/Task_B/val/Laura_Flessel/distortion/Laura_Flessel_0001_sunny.jpg,dataset/Task_B/val/Laura_Flessel/distortion/Laura_Flessel_0001_blurred.jpg,1,1,0.7531923651695251
dataset/Task_B/val/Laura_Flessel/distortion/Laura_Flessel_0001_resized.jpg,dataset/Task_B/val/Laura_Flessel/distortion/Laura_Flessel_0001_lowlight.jpg,1,1,0.9032334685325623
dataset/Task_B/val/Laura_Flessel/distortion/Laura_Flessel_0001_resized.jpg,dataset/Task_B/val/Laura_Flessel/distortion/Laura_Flessel_0001_noisy.jpg,1,1,0.9369072318077087
dataset/Task_B/val/Laura_Flessel/distortion/Laura_Flessel_0001_resized.jpg,dataset/Task_B/val/Laura_Flessel/distortion/Laura_Flessel_0001_blurred.jpg,1,1,0.9508106112480164
dataset/Task_B/val/Laura_Flessel/distortion/Laura_Flessel_0001_lowlight.jpg,dataset/Task_B/val/Laura_Flessel/distortion/Laura_Flessel_0001_noisy.jpg,1,1,0.8301993608474731
dataset/Task_B/val/Laura_Flessel/distortion/Laura_Flessel_0001_lowlight.jpg,dataset/Task_B/val/Laura_Flessel/distortion/Laura_Flessel_0001_blurred.jpg,1,1,0.883872926235199
dataset/Task_B/val/Laura_Flessel/distortion/Laura_Flessel_0001_noisy.jpg,dataset/Task_B/val/Laura_Flessel/distortion/Laura_Flessel_0001_blurred.jpg,1,1,0.9062072038650513
dataset/Task_B/val/Dean_Jacek/Dean_Jacek_0001.jpg,dataset/Task_B/val/Dean_Jacek/distortion/Dean_Jacek_0001_lowlight.jpg,1,1,0.9447035789489746
dataset/Task_B/val/Dean_Jacek/Dean_Jacek_0001.jpg,dataset/Task_B/val/Dean_Jacek/distortion/Dean_Jacek_0001_resized.jpg,1,1,0.9964620471000671
dataset/Task_B/val/Dean_Jacek/Dean_Jacek_0001.jpg,dataset/Task_B/val/Dean_Jacek/distortion/Dean_Jacek_0001_noisy.jpg,1,1,0.9410901069641113
dataset/Task_B/val/Dean_Jacek/Dean_Jacek_0001.jpg,dataset/Task_B/val/Dean_Jacek/distortion/Dean_Jacek_0001_blurred.jpg,1,1,0.9599220156669617
dataset/Task_B/val/Dean_Jacek/Dean_Jacek_0001.jpg,dataset/Task_B/val/Dean_Jacek/distortion/Dean_Jacek_0001_sunny.jpg,1,1,0.8091052770614624
dataset/Task_B/val/Dean_Jacek/Dean_Jacek_0001.jpg,dataset/Task_B/val/Dean_Jacek/distortion/Dean_Jacek_0001_foggy.jpg,1,1,0.9607452154159546
dataset/Task_B/val/Dean_Jacek/Dean_Jacek_0001.jpg,dataset/Task_B/val/Dean_Jacek/distortion/Dean_Jacek_0001_rainy.jpg,1,1,0.9244409799575806
dataset/Task_B/val/Dean_Jacek/distortion/Dean_Jacek_0001_lowlight.jpg,dataset/Task_B/val/Dean_Jacek/distortion/Dean_Jacek_0001_resized.jpg,1,1,0.9474811553955078
dataset/Task_B/val/Dean_Jacek/distortion/Dean_Jacek_0001_lowlight.jpg,dataset/Task_B/val/Dean_Jacek/distortion/Dean_Jacek_0001_noisy.jpg,1,1,0.906028687953949
dataset/Task_B/val/Dean_Jacek/distortion/Dean_Jacek_0001_lowlight.jpg,dataset/Task_B/val/Dean_Jacek/distortion/Dean_Jacek_0001_blurred.jpg,1,1,0.9240352511405945
dataset/Task_B/val/Dean_Jacek/distortion/Dean_Jacek_0001_lowlight.jpg,dataset/Task_B/val/Dean_Jacek/distortion/Dean_Jacek_0001_sunny.jpg,1,1,0.758492112159729
dataset/Task_B/val/Dean_Jacek/distortion/Dean_Jacek_0001_lowlight.jpg,dataset/Task_B/val/Dean_Jacek/distortion/Dean_Jacek_0001_foggy.jpg,1,1,0.9358312487602234
dataset/Task_B/val/Dean_Jacek/distortion/Dean_Jacek_0001_lowlight.jpg,dataset/Task_B/val/Dean_Jacek/distortion/Dean_Jacek_0001_rainy.jpg,1,1,0.8966580629348755
dataset/Task_B/val/Dean_Jacek/distortion/Dean_Jacek_0001_resized.jpg,dataset/Task_B/val/Dean_Jacek/distortion/Dean_Jacek_0001_noisy.jpg,1,1,0.9453280568122864
dataset/Task_B/val/Dean_Jacek/distortion/Dean_Jacek_0001_resized.jpg,dataset/Task_B/val/Dean_Jacek/distortion/Dean_Jacek_0001_blurred.jpg,1,1,0.9769428968429565
dataset/Task_B/val/Dean_Jacek/distortion/Dean_Jacek_0001_resized.jpg,dataset/Task_B/val/Dean_Jacek/distortion/Dean_Jacek_0001_sunny.jpg,1,1,0.7980213165283203
dataset/Task_B/val/Dean_Jacek/distortion/Dean_Jacek_0001_resized.jpg,dataset/Task_B/val/Dean_Jacek/distortion/Dean_Jacek_0001_foggy.jpg,1,1,0.9662157297134399
dataset/Task_B/val/Dean_Jacek/distortion/Dean_Jacek_0001_resized.jpg,dataset/Task_B/val/Dean_Jacek/distortion/Dean_Jacek_0001_rainy.jpg,1,1,0.929112434387207
dataset/Task_B/val/Dean_Jacek/distortion/Dean_Jacek_0001_noisy.jpg,dataset/Task_B/val/Dean_Jacek/distortion/Dean_Jacek_0001_blurred.jpg,1,1,0.9328415393829346
dataset/Task_B/val/Dean_Jacek/distortion/Dean_Jacek_0001_noisy.jpg,dataset/Task_B/val/Dean_Jacek/distortion/Dean_Jacek_0001_sunny.jpg,1,1,0.7924379110336304
dataset/Task_B/val/Dean_Jacek/distortion/Dean_Jacek_0001_noisy.jpg,dataset/Task_B/val/Dean_Jacek/distortion/Dean_Jacek_0001_foggy.jpg,1,1,0.9263719320297241
dataset/Task_B/val/Dean_Jacek/distortion/Dean_Jacek_0001_noisy.jpg,dataset/Task_B/val/Dean_Jacek/distortion/Dean_Jacek_0001_rainy.jpg,1,1,0.9554774761199951
dataset/Task_B/val/Dean_Jacek/distortion/Dean_Jacek_0001_blurred.jpg,dataset/Task_B/val/Dean_Jacek/distortion/Dean_Jacek_0001_sunny.jpg,1,1,0.7726276516914368
dataset/Task_B/val/Dean_Jacek/distortion/Dean_Jacek_0001_blurred.jpg,dataset/Task_B/val/Dean_Jacek/distortion/Dean_Jacek_0001_foggy.jpg,1,1,0.9493395686149597
dataset/Task_B/val/Dean_Jacek/distortion/Dean_Jacek_0001_blurred.jpg,dataset/Task_B/val/Dean_Jacek/distortion/Dean_Jacek_0001_rainy.jpg,1,1,0.9186188578605652
dataset/Task_B/val/Dean_Jacek/distortion/Dean_Jacek_0001_sunny.jpg,dataset/Task_B/val/Dean_Jacek/distortion/Dean_Jacek_0001_foggy.jpg,1,1,0.7859159111976624
dataset/Task_B/val/Dean_Jacek/distortion/Dean_Jacek_0001_sunny.jpg,dataset/Task_B/val/Dean_Jacek/distortion/Dean_Jacek_0001_rainy.jpg,1,1,0.7655810713768005
dataset/Task_B/val/Dean_Jacek/distortion/Dean_Jacek_0001_foggy.jpg,dataset/Task_B/val/Dean_Jacek/distortion/Dean_Jacek_0001_rainy.jpg,1,1,0.9077284336090088
dataset/Task_B/val/Lili_Marinho/Lili_Marinho_0001.jpg,dataset/Task_B/val/Lili_Marinho/distortion/Lili_Marinho_0001_resized.jpg,1,1,0.995036780834198
dataset/Task_B/val/Lili_Marinho/Lili_Marinho_0001.jpg,dataset/Task_B/val/Lili_Marinho/distortion/Lili_Marinho_0001_lowlight.jpg,1,1,0.9382239580154419
dataset/Task_B/val/Lili_Marinho/Lili_Marinho_0001.jpg,dataset/Task_B/val/Lili_Marinho/distortion/Lili_Marinho_0001_noisy.jpg,1,1,0.9121018052101135
dataset/Task_B/val/Lili_Marinho/Lili_Marinho_0001.jpg,dataset/Task_B/val/Lili_Marinho/distortion/Lili_Marinho_0001_sunny.jpg,1,1,0.8478419184684753
dataset/Task_B/val/Lili_Marinho/Lili_Marinho_0001.jpg,dataset/Task_B/val/Lili_Marinho/distortion/Lili_Marinho_0001_blurred.jpg,1,1,0.9187072515487671
dataset/Task_B/val/Lili_Marinho/Lili_Marinho_0001.jpg,dataset/Task_B/val/Lili_Marinho/distortion/Lili_Marinho_0001_foggy.jpg,1,1,0.912735104560852
dataset/Task_B/val/Lili_Marinho/Lili_Marinho_0001.jpg,dataset/Task_B/val/Lili_Marinho/distortion/Lili_Marinho_0001_rainy.jpg,1,1,0.9304375648498535
dataset/Task_B/val/Lili_Marinho/distortion/Lili_Marinho_0001_resized.jpg,dataset/Task_B/val/Lili_Marinho/distortion/Lili_Marinho_0001_lowlight.jpg,1,1,0.9453408122062683
dataset/Task_B/val/Lili_Marinho/distortion/Lili_Marinho_0001_resized.jpg,dataset/Task_B/val/Lili_Marinho/distortion/Lili_Marinho_0001_noisy.jpg,1,1,0.9305037260055542
dataset/Task_B/val/Lili_Marinho/distortion/Lili_Marinho_0001_resized.jpg,dataset/Task_B/val/Lili_Marinho/distortion/Lili_Marinho_0001_sunny.jpg,1,1,0.8401020169258118
dataset/Task_B/val/Lili_Marinho/distortion/Lili_Marinho_0001_resized.jpg,dataset/Task_B/val/Lili_Marinho/distortion/Lili_Marinho_0001_blurred.jpg,1,1,0.9461896419525146
dataset/Task_B/val/Lili_Marinho/distortion/Lili_Marinho_0001_resized.jpg,dataset/Task_B/val/Lili_Marinho/distortion/Lili_Marinho_0001_foggy.jpg,1,1,0.9185041189193726
dataset/Task_B/val/Lili_Marinho/distortion/Lili_Marinho_0001_resized.jpg,dataset/Task_B/val/Lili_Marinho/distortion/Lili_Marinho_0001_rainy.jpg,1,1,0.9476099014282227
dataset/Task_B/val/Lili_Marinho/distortion/Lili_Marinho_0001_lowlight.jpg,dataset/Task_B/val/Lili_Marinho/distortion/Lili_Marinho_0001_noisy.jpg,1,1,0.8726663589477539
dataset/Task_B/val/Lili_Marinho/distortion/Lili_Marinho_0001_lowlight.jpg,dataset/Task_B/val/Lili_Marinho/distortion/Lili_Marinho_0001_sunny.jpg,1,1,0.8297609686851501
dataset/Task_B/val/Lili_Marinho/distortion/Lili_Marinho_0001_lowlight.jpg,dataset/Task_B/val/Lili_Marinho/distortion/Lili_Marinho_0001_blurred.jpg,1,1,0.8955034017562866
dataset/Task_B/val/Lili_Marinho/distortion/Lili_Marinho_0001_lowlight.jpg,dataset/Task_B/val/Lili_Marinho/distortion/Lili_Marinho_0001_foggy.jpg,1,1,0.9052724838256836
dataset/Task_B/val/Lili_Marinho/distortion/Lili_Marinho_0001_lowlight.jpg,dataset/Task_B/val/Lili_Marinho/distortion/Lili_Marinho_0001_rainy.jpg,1,1,0.9130384922027588
dataset/Task_B/val/Lili_Marinho/distortion/Lili_Marinho_0001_noisy.jpg,dataset/Task_B/val/Lili_Marinho/distortion/Lili_Marinho_0001_sunny.jpg,1,1,0.7610003352165222
dataset/Task_B/val/Lili_Marinho/distortion/Lili_Marinho_0001_noisy.jpg,dataset/Task_B/val/Lili_Marinho/distortion/Lili_Marinho_0001_blurred.jpg,1,1,0.9485090374946594
dataset/Task_B/val/Lili_Marinho/distortion/Lili_Marinho_0001_noisy.jpg,dataset/Task_B/val/Lili_Marinho/distortion/Lili_Marinho_0001_foggy.jpg,1,1,0.8783358931541443
dataset/Task_B/val/Lili_Marinho/distortion/Lili_Marinho_0001_noisy.jpg,dataset/Task_B/val/Lili_Marinho/distortion/Lili_Marinho_0001_rainy.jpg,1,1,0.9473761320114136
dataset/Task_B/val/Lili_Marinho/distortion/Lili_Marinho_0001_sunny.jpg,dataset/Task_B/val/Lili_Marinho/distortion/Lili_Marinho_0001_blurred.jpg,1,1,0.7722199559211731
dataset/Task_B/val/Lili_Marinho/distortion/Lili_Marinho_0001_sunny.jpg,dataset/Task_B/val/Lili_Marinho/distortion/Lili_Marinho_0001_foggy.jpg,1,1,0.8336585760116577
dataset/Task_B/val/Lili_Marinho/distortion/Lili_Marinho_0001_sunny.jpg,dataset/Task_B/val/Lili_Marinho/distortion/Lili_Marinho_0001_rainy.jpg,1,1,0.7981909513473511
dataset/Task_B/val/Lili_Marinho/distortion/Lili_Marinho_0001_blurred.jpg,dataset/Task_B/val/Lili_Marinho/distortion/Lili_Marinho_0001_foggy.jpg,1,1,0.8599425554275513
dataset/Task_B/val/Lili_Marinho/distortion/Lili_Marinho_0001_blurred.jpg,dataset/Task_B/val/Lili_Marinho/distortion/Lili_Marinho_0001_rainy.jpg,1,1,0.9516143798828125
dataset/Task_B/val/Lili_Marinho/distortion/Lili_Marinho_0001_foggy.jpg,dataset/Task_B/val/Lili_Marinho/distortion/Lili_Marinho_0001_rainy.jpg,1,1,0.8951753377914429
dataset/Task_B/val/Will_Ferrell/Will_Ferrell_0001.jpg,dataset/Task_B/val/Will_Ferrell/distortion/Will_Ferrell_0001_lowlight.jpg,1,1,0.931566596031189
dataset/Task_B/val/Will_Ferrell/Will_Ferrell_0001.jpg,dataset/Task_B/val/Will_Ferrell/distortion/Will_Ferrell_0001_rainy.jpg,1,1,0.9348171949386597
dataset/Task_B/val/Will_Ferrell/Will_Ferrell_0001.jpg,dataset/Task_B/val/Will_Ferrell/distortion/Will_Ferrell_0001_resized.jpg,1,1,0.9955491423606873
dataset/Task_B/val/Will_Ferrell/Will_Ferrell_0001.jpg,dataset/Task_B/val/Will_Ferrell/distortion/Will_Ferrell_0001_foggy.jpg,1,1,0.945636510848999
dataset/Task_B/val/Will_Ferrell/Will_Ferrell_0001.jpg,dataset/Task_B/val/Will_Ferrell/distortion/Will_Ferrell_0001_sunny.jpg,1,1,0.8716053366661072
dataset/Task_B/val/Will_Ferrell/Will_Ferrell_0001.jpg,dataset/Task_B/val/Will_Ferrell/distortion/Will_Ferrell_0001_noisy.jpg,1,1,0.9534814953804016
dataset/Task_B/val/Will_Ferrell/Will_Ferrell_0001.jpg,dataset/Task_B/val/Will_Ferrell/distortion/Will_Ferrell_0001_blurred.jpg,1,1,0.9361559748649597
dataset/Task_B/val/Will_Ferrell/distortion/Will_Ferrell_0001_lowlight.jpg,dataset/Task_B/val/Will_Ferrell/distortion/Will_Ferrell_0001_rainy.jpg,1,1,0.896994948387146
dataset/Task_B/val/Will_Ferrell/distortion/Will_Ferrell_0001_lowlight.jpg,dataset/Task_B/val/Will_Ferrell/distortion/Will_Ferrell_0001_resized.jpg,1,1,0.9378082752227783
dataset/Task_B/val/Will_Ferrell/distortion/Will_Ferrell_0001_lowlight.jpg,dataset/Task_B/val/Will_Ferrell/distortion/Will_Ferrell_0001_foggy.jpg,1,1,0.9419496059417725
dataset/Task_B/val/Will_Ferrell/distortion/Will_Ferrell_0001_lowlight.jpg,dataset/Task_B/val/Will_Ferrell/distortion/Will_Ferrell_0001_sunny.jpg,1,1,0.8052713871002197
dataset/Task_B/val/Will_Ferrell/distortion/Will_Ferrell_0001_lowlight.jpg,dataset/Task_B/val/Will_Ferrell/distortion/Will_Ferrell_0001_noisy.jpg,1,1,0.8887567520141602
dataset/Task_B/val/Will_Ferrell/distortion/Will_Ferrell_0001_lowlight.jpg,dataset/Task_B/val/Will_Ferrell/distortion/Will_Ferrell_0001_blurred.jpg,1,1,0.8936631679534912
dataset/Task_B/val/Will_Ferrell/distortion/Will_Ferrell_0001_rainy.jpg,dataset/Task_B/val/Will_Ferrell/distortion/Will_Ferrell_0001_resized.jpg,1,1,0.9456528425216675
dataset/Task_B/val/Will_Ferrell/distortion/Will_Ferrell_0001_rainy.jpg,dataset/Task_B/val/Will_Ferrell/distortion/Will_Ferrell_0001_foggy.jpg,1,1,0.906553328037262
dataset/Task_B/val/Will_Ferrell/distortion/Will_Ferrell_0001_rainy.jpg,dataset/Task_B/val/Will_Ferrell/distortion/Will_Ferrell_0001_sunny.jpg,1,1,0.8191633224487305
dataset/Task_B/val/Will_Ferrell/distortion/Will_Ferrell_0001_rainy.jpg,dataset/Task_B/val/Will_Ferrell/distortion/Will_Ferrell_0001_noisy.jpg,1,1,0.9679674506187439
dataset/Task_B/val/Will_Ferrell/distortion/Will_Ferrell_0001_rainy.jpg,dataset/Task_B/val/Will_Ferrell/distortion/Will_Ferrell_0001_blurred.jpg,1,1,0.9530239105224609
dataset/Task_B/val/Will_Ferrell/distortion/Will_Ferrell_0001_resized.jpg,dataset/Task_B/val/Will_Ferrell/distortion/Will_Ferrell_0001_foggy.jpg,1,1,0.9473087191581726
dataset/Task_B/val/Will_Ferrell/distortion/Will_Ferrell_0001_resized.jpg,dataset/Task_B/val/Will_Ferrell/distortion/Will_Ferrell_0001_sunny.jpg,1,1,0.8668842315673828
dataset/Task_B/val/Will_Ferrell/distortion/Will_Ferrell_0001_resized.jpg,dataset/Task_B/val/Will_Ferrell/distortion/Will_Ferrell_0001_noisy.jpg,1,1,0.9581705927848816
dataset/Task_B/val/Will_Ferrell/distortion/Will_Ferrell_0001_resized.jpg,dataset/Task_B/val/Will_Ferrell/distortion/Will_Ferrell_0001_blurred.jpg,1,1,0.957453727722168
dataset/Task_B/val/Will_Ferrell/distortion/Will_Ferrell_0001_foggy.jpg,dataset/Task_B/val/Will_Ferrell/distortion/Will_Ferrell_0001_sunny.jpg,1,1,0.8348158597946167
dataset/Task_B/val/Will_Ferrell/distortion/Will_Ferrell_0001_foggy.jpg,dataset/Task_B/val/Will_Ferrell/distortion/Will_Ferrell_0001_noisy.jpg,1,1,0.9126331210136414
dataset/Task_B/val/Will_Ferrell/distortion/Will_Ferrell_0001_foggy.jpg,dataset/Task_B/val/Will_Ferrell/distortion/Will_Ferrell_0001_blurred.jpg,1,1,0.9083353281021118
dataset/Task_B/val/Will_Ferrell/distortion/Will_Ferrell_0001_sunny.jpg,dataset/Task_B/val/Will_Ferrell/distortion/Will_Ferrell_0001_noisy.jpg,1,1,0.8363422751426697
dataset/Task_B/val/Will_Ferrell/distortion/Will_Ferrell_0001_sunny.jpg,dataset/Task_B/val/Will_Ferrell/distortion/Will_Ferrell_0001_blurred.jpg,1,1,0.7985741496086121
dataset/Task_B/val/Will_Ferrell/distortion/Will_Ferrell_0001_noisy.jpg,dataset/Task_B/val/Will_Ferrell/distortion/Will_Ferrell_0001_blurred.jpg,1,1,0.9443439245223999
dataset/Task_B/val/041_frontal/041_frontal.jpg,dataset/Task_B/val/041_frontal/distortion/041_frontal_resized.jpg,1,1,0.9996702075004578
dataset/Task_B/val/041_frontal/041_frontal.jpg,dataset/Task_B/val/041_frontal/distortion/041_frontal_noisy.jpg,1,1,0.9566388130187988
dataset/Task_B/val/041_frontal/041_frontal.jpg,dataset/Task_B/val/041_frontal/distortion/041_frontal_sunny.jpg,1,1,0.9606171250343323
dataset/Task_B/val/041_frontal/041_frontal.jpg,dataset/Task_B/val/041_frontal/distortion/041_frontal_blurred.jpg,1,1,0.9965014457702637
dataset/Task_B/val/041_frontal/041_frontal.jpg,dataset/Task_B/val/041_frontal/distortion/041_frontal_foggy.jpg,1,1,0.9676500558853149
